Source,Target,weight,distance
KZN-048,KZN-D1,0,3
KZN-048,KZN-D2,0,3
KZN-048,KZN-D3,0,3
KZN-048,KZN-D4,1,2
KZN-048,KZN-071,1,2
KZN-048,KZN-072,1,2
KZN-048,KZN-073,1,2
KZN-048,KZN-074,1,2
KZN-048,KZN-075,1,2
KZN-048,KZN-076,1,2
KZN-048,KZN-077,1,2
KZN-048,KZN-078,2,1
KZN-048,KZN-079,1,2
KZN-048,KZN-080,1,2
KZN-048,KZN-081,1,2
KZN-048,KZN-082,1,2
KZN-048,KZN-083,1,2
KZN-048,KZN-084,1,2
KZN-048,JUN-04,0,3
KZN-048,KA-04,0,3
KZN-048,KA-08,0,3
KZN-048,MAN-04,0,3
KZN-048,MAN-08,0,3
KZN-049,KZN-4,1,2
KZN-049,KZN-5,0,3
KZN-049,KZN-6,0,3
KZN-049,KZN-7,0,3
KZN-049,KZN-8,0,3
KZN-049,KZN-9,1,2
KZN-049,KZN-10,0,3
KZN-049,KZN-11,0,3
KZN-049,KZN-12,0,3
KZN-049,KZN-13,0,3
KZN-049,KZN-14,1,2
KZN-049,KZN-15,0,3
KZN-049,KZN-16,0,3
KZN-049,KZN-17,0,3
KZN-049,KZN-18,0,3
KZN-049,KZN-19,1,2
KZN-049,KZN-20,0,3
KZN-049,KZN-21,0,3
KZN-049,KZN-22,0,3
KZN-049,KZN-23,0,3
KZN-049,KZN-24,1,2
KZN-049,KZN-25,0,3
KZN-049,KZN-26,0,3
KZN-049,KZN-27,0,3
KZN-049,KZN-28,0,3
KZN-049,KZN-29,1,2
KZN-049,KZN-30,0,3
KZN-049,KZN-31,0,3
KZN-049,KZN-32,0,3
KZN-049,KZN-35,0,3
KZN-049,KZN-34,1,2
KZN-049,KZN-33,0,3
KZN-049,KZN-36,0,3
KZN-049,KZN-37,0,3
KZN-049,KZN-38,0,3
KZN-049,KZN-39,1,2
KZN-049,KZN-40,1,2
KZN-049,KZN-41,1,2
KZN-049,KZN-42,1,2
KZN-049,KZN-43,1,2
KZN-049,KZN-44,1,2
KZN-049,KZN-45,1,2
KZN-049,KZN-46,1,2
KZN-049,KZN-47,1,2
KZN-049,KZN-48,1,2
KZN-049,KZN-49,2,1
KZN-049,KZN-50,0,3
KZN-049,KZN-51,0,3
KZN-049,KZN-52,0,3
KZN-049,KZN-53,0,3
KZN-049,KZN-54,1,2
KZN-049,KZN-55,0,3
KZN-049,KZN-56,0,3
KZN-049,KZN-57,0,3
KZN-049,KZN-58,0,3
KZN-049,KZN-59,1,2
KZN-049,KZN-60,0,3
KZN-049,KZN-61,0,3
KZN-049,KZN-62,0,3
KZN-049,KZN-63,0,3
KZN-049,KZN-64,1,2
KZN-049,KZN-65,0,3
KZN-049,KZN-66,0,3
KZN-049,KZN-67,0,3
KZN-049,KZN-68,0,3
KZN-049,KZN-69,1,2
KZN-049,KZN-70,0,3
KZN-049,KZN-D1,0,3
KZN-049,KZN-D2,0,3
KZN-049,KZN-D3,0,3
KZN-049,KZN-D4,1,2
KZN-049,KZN-071,1,2
KZN-049,KZN-072,1,2
KZN-049,KZN-073,1,2
KZN-049,KZN-074,1,2
KZN-049,KZN-075,1,2
KZN-049,KZN-076,1,2
KZN-049,KZN-077,1,2
KZN-049,KZN-078,1,2
KZN-049,KZN-079,2,1
KZN-049,KZN-080,1,2
KZN-049,KZN-081,1,2
KZN-049,KZN-082,1,2
KZN-049,KZN-083,1,2
KZN-049,KZN-084,1,2
KZN-049,JUN-04,0,3
KZN-049,KA-04,0,3
KZN-049,KA-09,0,3
KZN-049,MAN-04,0,3
KZN-049,MAN-09,0,3
KZN-051,KZN-4,0,3
KZN-051,KZN-5,1,2
KZN-051,KZN-6,0,3
KZN-051,KZN-7,0,3
KZN-051,KZN-8,0,3
KZN-051,KZN-9,0,3
KZN-051,KZN-10,0,3
KZN-051,KZN-11,1,2
KZN-051,KZN-12,0,3
KZN-051,KZN-13,0,3
KZN-051,KZN-14,0,3
KZN-051,KZN-15,1,2
KZN-051,KZN-16,0,3
KZN-051,KZN-17,0,3
KZN-051,KZN-18,0,3
KZN-051,KZN-19,0,3
KZN-051,KZN-20,0,3
KZN-051,KZN-21,1,2
KZN-051,KZN-22,0,3
KZN-051,KZN-23,0,3
KZN-051,KZN-24,0,3
KZN-051,KZN-25,1,2
KZN-051,KZN-26,0,3
KZN-051,KZN-27,0,3
KZN-051,KZN-28,0,3
KZN-051,KZN-29,0,3
KZN-051,KZN-30,0,3
KZN-051,KZN-31,1,2
KZN-051,KZN-32,0,3
KZN-051,KZN-35,1,2
KZN-051,KZN-34,0,3
KZN-051,KZN-33,0,3
KZN-051,KZN-36,0,3
KZN-051,KZN-37,0,3
KZN-051,KZN-38,0,3
KZN-051,KZN-39,0,3
KZN-051,KZN-40,0,3
KZN-051,KZN-41,1,2
KZN-051,KZN-42,0,3
KZN-051,KZN-43,0,3
KZN-051,KZN-44,0,3
KZN-051,KZN-45,1,2
KZN-051,KZN-46,0,3
KZN-051,KZN-47,0,3
KZN-051,KZN-48,0,3
KZN-051,KZN-49,0,3
KZN-051,KZN-50,1,2
KZN-051,KZN-51,2,1
KZN-051,KZN-52,1,2
KZN-051,KZN-53,1,2
KZN-051,KZN-54,1,2
KZN-051,KZN-55,1,2
KZN-051,KZN-56,1,2
KZN-051,KZN-57,1,2
KZN-051,KZN-58,1,2
KZN-051,KZN-59,1,2
KZN-051,KZN-60,0,3
KZN-051,KZN-61,1,2
KZN-051,KZN-62,0,3
KZN-051,KZN-63,0,3
KZN-051,KZN-64,0,3
KZN-051,KZN-65,1,2
KZN-051,KZN-66,0,3
KZN-051,KZN-67,0,3
KZN-051,KZN-68,0,3
KZN-051,KZN-69,0,3
KZN-051,KZN-70,0,3
KZN-051,KZN-D1,1,2
KZN-051,KZN-D2,0,3
KZN-051,KZN-D3,0,3
KZN-051,KZN-D4,0,3
KZN-051,KZN-071,2,1
KZN-051,KZN-072,1,2
KZN-051,KZN-073,1,2
KZN-051,KZN-074,1,2
KZN-051,KZN-075,1,2
KZN-051,KZN-076,1,2
KZN-051,KZN-077,1,2
KZN-051,KZN-078,1,2
KZN-051,KZN-079,1,2
KZN-051,KZN-080,1,2
KZN-051,KZN-081,2,1
KZN-051,KZN-082,1,2
KZN-051,KZN-083,1,2
KZN-051,KZN-084,1,2
KZN-051,TZN-1,0,3
KZN-051,CAN-01,0,3
KZN-051,JUN-01,0,3
KZN-051,JUN-05,0,3
KZN-051,KA-01,0,3
KZN-051,KA-05,0,3
KZN-051,MAN-01,0,3
KZN-051,MAN-05,0,3
KZN-052,KZN-4,0,3
KZN-052,KZN-5,1,2
KZN-052,KZN-6,0,3
KZN-052,KZN-7,0,3
KZN-052,KZN-8,0,3
KZN-052,KZN-9,0,3
KZN-052,KZN-10,0,3
KZN-052,KZN-11,0,3
KZN-052,KZN-12,1,2
KZN-052,KZN-13,0,3
KZN-052,KZN-14,0,3
KZN-052,KZN-15,1,2
KZN-052,KZN-16,0,3
KZN-052,KZN-17,0,3
KZN-052,KZN-18,0,3
KZN-052,KZN-19,0,3
KZN-052,KZN-20,0,3
KZN-052,KZN-21,0,3
KZN-052,KZN-22,1,2
KZN-052,KZN-23,0,3
KZN-052,KZN-24,0,3
KZN-052,KZN-25,1,2
KZN-052,KZN-26,0,3
KZN-052,KZN-27,0,3
KZN-052,KZN-28,0,3
KZN-052,KZN-29,0,3
KZN-052,KZN-30,0,3
KZN-052,KZN-31,0,3
KZN-052,KZN-32,1,2
KZN-052,KZN-35,1,2
KZN-052,KZN-34,0,3
KZN-052,KZN-33,0,3
KZN-052,KZN-36,0,3
KZN-052,KZN-37,0,3
KZN-052,KZN-38,0,3
KZN-052,KZN-39,0,3
KZN-052,KZN-40,0,3
KZN-052,KZN-41,0,3
KZN-052,KZN-42,1,2
KZN-052,KZN-43,0,3
KZN-052,KZN-44,0,3
KZN-052,KZN-45,1,2
KZN-052,KZN-46,0,3
KZN-052,KZN-47,0,3
KZN-052,KZN-48,0,3
KZN-052,KZN-49,0,3
KZN-052,KZN-50,1,2
KZN-052,KZN-51,1,2
KZN-052,KZN-52,2,1
KZN-052,KZN-53,1,2
KZN-052,KZN-54,1,2
KZN-052,KZN-55,1,2
KZN-052,KZN-56,1,2
KZN-052,KZN-57,1,2
KZN-052,KZN-58,1,2
KZN-052,KZN-59,1,2
KZN-052,KZN-60,0,3
KZN-052,KZN-61,0,3
KZN-052,KZN-62,1,2
KZN-052,KZN-63,0,3
KZN-052,KZN-64,0,3
KZN-052,KZN-65,1,2
KZN-052,KZN-66,0,3
KZN-052,KZN-67,0,3
KZN-052,KZN-68,0,3
KZN-052,KZN-69,0,3
KZN-052,KZN-70,0,3
KZN-052,KZN-D1,0,3
KZN-052,KZN-D2,1,2
KZN-052,KZN-D3,0,3
KZN-052,KZN-D4,0,3
KZN-052,KZN-071,1,2
KZN-052,KZN-072,2,1
KZN-052,KZN-073,1,2
KZN-052,KZN-074,1,2
KZN-052,KZN-075,1,2
KZN-052,KZN-076,1,2
KZN-052,KZN-077,1,2
KZN-052,KZN-078,1,2
KZN-052,KZN-079,1,2
KZN-052,KZN-080,1,2
KZN-052,KZN-081,1,2
KZN-052,KZN-082,2,1
KZN-052,KZN-083,1,2
KZN-052,KZN-084,1,2
KZN-052,CAN-02,0,3
KZN-052,JUN-02,0,3
KZN-052,JUN-05,0,3
KZN-052,KA-02,0,3
KZN-052,KA-05,0,3
KZN-052,MAN-02,0,3
KZN-052,MAN-05,0,3
KZN-053,KZN-4,0,3
KZN-053,KZN-5,1,2
KZN-053,KZN-6,0,3
KZN-053,KZN-7,0,3
KZN-053,KZN-8,0,3
KZN-053,KZN-9,0,3
KZN-053,KZN-10,0,3
KZN-053,KZN-11,0,3
KZN-053,KZN-12,0,3
KZN-053,KZN-13,1,2
KZN-053,KZN-14,0,3
KZN-053,KZN-15,1,2
KZN-053,KZN-16,0,3
KZN-053,KZN-17,0,3
KZN-053,KZN-18,0,3
KZN-053,KZN-19,0,3
KZN-053,KZN-20,0,3
KZN-053,KZN-21,0,3
KZN-053,KZN-22,0,3
KZN-053,KZN-23,1,2
KZN-053,KZN-24,0,3
KZN-053,KZN-25,1,2
KZN-053,KZN-26,0,3
KZN-053,KZN-27,0,3
KZN-053,KZN-28,0,3
KZN-053,KZN-29,0,3
KZN-053,KZN-30,0,3
KZN-053,KZN-31,0,3
KZN-053,KZN-32,0,3
KZN-053,KZN-35,1,2
KZN-053,KZN-34,0,3
KZN-053,KZN-33,1,2
KZN-053,KZN-36,0,3
KZN-053,KZN-37,0,3
KZN-053,KZN-38,0,3
KZN-053,KZN-39,0,3
KZN-053,KZN-40,0,3
KZN-053,KZN-41,0,3
KZN-053,KZN-42,0,3
KZN-053,KZN-43,1,2
KZN-053,KZN-44,0,3
KZN-053,KZN-45,1,2
KZN-053,KZN-46,0,3
KZN-053,KZN-47,0,3
KZN-053,KZN-48,0,3
KZN-053,KZN-49,0,3
KZN-053,KZN-50,1,2
KZN-053,KZN-51,1,2
KZN-053,KZN-52,1,2
KZN-053,KZN-53,2,1
KZN-053,KZN-54,1,2
KZN-053,KZN-55,1,2
KZN-053,KZN-56,1,2
KZN-053,KZN-57,1,2
KZN-053,KZN-58,1,2
KZN-053,KZN-59,1,2
KZN-053,KZN-60,0,3
KZN-053,KZN-61,0,3
KZN-053,KZN-62,0,3
KZN-053,KZN-63,1,2
KZN-053,KZN-64,0,3
KZN-053,KZN-65,1,2
KZN-053,KZN-66,0,3
KZN-053,KZN-67,0,3
KZN-053,KZN-68,0,3
KZN-053,KZN-69,0,3
KZN-053,KZN-70,0,3
KZN-053,KZN-D1,0,3
KZN-053,KZN-D2,0,3
KZN-053,KZN-D3,1,2
KZN-053,KZN-D4,0,3
KZN-053,KZN-071,1,2
KZN-053,KZN-072,1,2
KZN-053,KZN-073,2,1
KZN-053,KZN-074,1,2
KZN-053,KZN-075,1,2
KZN-053,KZN-076,1,2
KZN-053,KZN-077,1,2
KZN-053,KZN-078,1,2
KZN-053,KZN-079,1,2
KZN-053,KZN-080,1,2
KZN-053,KZN-081,1,2
KZN-053,KZN-082,1,2
KZN-053,KZN-083,2,1
KZN-053,KZN-084,1,2
KZN-053,CAN-03,0,3
KZN-053,JUN-03,0,3
KZN-053,JUN-05,0,3
KZN-053,KA-03,0,3
KZN-053,KA-05,0,3
KZN-053,MAN-03,0,3
KZN-053,MAN-05,0,3
KZN-054,KZN-4,1,2
KZN-054,KZN-5,1,2
KZN-054,KZN-6,0,3
KZN-054,KZN-7,0,3
KZN-054,KZN-8,0,3
KZN-054,KZN-9,0,3
KZN-054,KZN-10,0,3
KZN-054,KZN-11,0,3
KZN-054,KZN-12,0,3
KZN-054,KZN-13,0,3
KZN-054,KZN-14,1,2
KZN-054,KZN-15,1,2
KZN-054,KZN-16,0,3
KZN-054,KZN-17,0,3
KZN-054,KZN-18,0,3
KZN-054,KZN-19,0,3
KZN-054,KZN-20,0,3
KZN-054,KZN-21,0,3
KZN-054,KZN-22,0,3
KZN-054,KZN-23,0,3
KZN-054,KZN-24,1,2
KZN-054,KZN-25,1,2
KZN-054,KZN-26,0,3
KZN-054,KZN-27,0,3
KZN-054,KZN-28,0,3
KZN-054,KZN-29,0,3
KZN-054,KZN-30,0,3
KZN-054,KZN-31,0,3
KZN-054,KZN-32,0,3
KZN-054,KZN-35,1,2
KZN-054,KZN-34,1,2
KZN-054,KZN-33,0,3
KZN-054,KZN-36,0,3
KZN-054,KZN-37,0,3
KZN-054,KZN-38,0,3
KZN-054,KZN-39,0,3
KZN-054,KZN-40,0,3
KZN-054,KZN-41,0,3
KZN-054,KZN-42,0,3
KZN-054,KZN-43,0,3
KZN-054,KZN-44,1,2
KZN-054,KZN-45,1,2
KZN-054,KZN-46,0,3
KZN-054,KZN-47,0,3
KZN-054,KZN-48,0,3
KZN-054,KZN-49,0,3
KZN-054,KZN-50,1,2
KZN-054,KZN-51,1,2
KZN-054,KZN-52,1,2
KZN-054,KZN-53,1,2
KZN-054,KZN-54,2,1
KZN-054,KZN-55,1,2
KZN-054,KZN-56,1,2
KZN-054,KZN-57,1,2
KZN-054,KZN-58,1,2
KZN-054,KZN-59,1,2
KZN-054,KZN-60,0,3
KZN-054,KZN-61,0,3
KZN-054,KZN-62,0,3
KZN-054,KZN-63,0,3
KZN-054,KZN-64,1,2
KZN-054,KZN-65,1,2
KZN-054,KZN-66,0,3
KZN-054,KZN-67,0,3
KZN-054,KZN-68,0,3
KZN-054,KZN-69,0,3
KZN-054,KZN-70,0,3
KZN-054,KZN-D1,0,3
KZN-054,KZN-D2,0,3
KZN-054,KZN-D3,0,3
KZN-054,KZN-D4,1,2
KZN-054,KZN-071,1,2
KZN-054,KZN-072,1,2
KZN-054,KZN-073,1,2
KZN-054,KZN-074,2,1
KZN-054,KZN-075,1,2
KZN-054,KZN-076,1,2
KZN-054,KZN-077,1,2
KZN-054,KZN-078,1,2
KZN-054,KZN-079,1,2
KZN-054,KZN-080,1,2
KZN-054,KZN-081,1,2
KZN-054,KZN-082,1,2
KZN-054,KZN-083,1,2
KZN-054,KZN-084,2,1
KZN-054,JUN-04,0,3
KZN-054,JUN-05,0,3
KZN-054,KA-04,0,3
KZN-054,KA-05,0,3
KZN-054,MAN-04,0,3
KZN-054,MAN-05,0,3
KZN-055,KZN-4,0,3
KZN-055,KZN-5,1,2
KZN-055,KZN-6,0,3
KZN-055,KZN-7,0,3
KZN-055,KZN-8,0,3
KZN-055,KZN-9,0,3
KZN-055,KZN-10,0,3
KZN-055,KZN-11,0,3
KZN-055,KZN-12,0,3
KZN-055,KZN-13,0,3
KZN-055,KZN-14,0,3
KZN-055,KZN-15,1,2
KZN-055,KZN-16,0,3
KZN-055,KZN-17,0,3
KZN-055,KZN-18,0,3
KZN-055,KZN-19,0,3
KZN-055,KZN-20,0,3
KZN-055,KZN-21,0,3
KZN-055,KZN-22,0,3
KZN-055,KZN-23,0,3
KZN-055,KZN-24,0,3
KZN-055,KZN-25,1,2
KZN-055,KZN-26,0,3
KZN-055,KZN-27,0,3
KZN-055,KZN-28,0,3
KZN-055,KZN-29,0,3
KZN-055,KZN-30,0,3
KZN-055,KZN-31,0,3
KZN-055,KZN-32,0,3
KZN-055,KZN-35,1,2
KZN-055,KZN-34,0,3
KZN-055,KZN-33,0,3
KZN-055,KZN-36,0,3
KZN-055,KZN-37,0,3
KZN-055,KZN-38,0,3
KZN-055,KZN-39,0,3
KZN-055,KZN-40,0,3
KZN-055,KZN-41,0,3
KZN-055,KZN-42,0,3
KZN-055,KZN-43,0,3
KZN-055,KZN-44,0,3
KZN-055,KZN-45,1,2
KZN-055,KZN-46,0,3
KZN-055,KZN-47,0,3
KZN-055,KZN-48,0,3
KZN-055,KZN-49,0,3
KZN-055,KZN-50,1,2
KZN-055,KZN-51,1,2
KZN-055,KZN-52,1,2
KZN-055,KZN-53,1,2
KZN-055,KZN-54,1,2
KZN-055,KZN-55,2,1
KZN-055,KZN-56,1,2
KZN-055,KZN-57,1,2
KZN-055,KZN-58,1,2
KZN-055,KZN-59,1,2
KZN-055,KZN-60,0,3
KZN-055,KZN-61,0,3
KZN-055,KZN-62,0,3
KZN-055,KZN-63,0,3
KZN-055,KZN-64,0,3
KZN-055,KZN-65,1,2
KZN-055,KZN-66,0,3
KZN-055,KZN-67,0,3
KZN-055,KZN-68,0,3
KZN-055,KZN-69,0,3
KZN-055,KZN-70,0,3
KZN-055,KZN-D1,0,3
KZN-055,KZN-D2,0,3
KZN-055,KZN-D3,0,3
KZN-055,KZN-D4,0,3
KZN-055,KZN-071,1,2
KZN-055,KZN-072,1,2
KZN-055,KZN-073,1,2
KZN-055,KZN-074,1,2
KZN-055,KZN-075,2,1
KZN-055,KZN-076,1,2
KZN-055,KZN-077,1,2
KZN-055,KZN-078,1,2
KZN-055,KZN-079,1,2
KZN-055,KZN-080,1,2
KZN-055,KZN-081,1,2
KZN-055,KZN-082,1,2
KZN-055,KZN-083,1,2
KZN-055,KZN-084,1,2
KZN-055,JUN-05,0,3
KZN-055,KA-05,0,3
KZN-055,MAN-05,0,3
KZN-058,KZN-4,0,3
KZN-058,KZN-5,1,2
KZN-058,KZN-6,0,3
KZN-058,KZN-7,0,3
KZN-058,KZN-8,1,2
KZN-058,KZN-9,0,3
KZN-058,KZN-10,0,3
KZN-058,KZN-11,0,3
KZN-058,KZN-12,0,3
KZN-058,KZN-13,0,3
KZN-058,KZN-14,0,3
KZN-058,KZN-15,1,2
KZN-058,KZN-16,0,3
KZN-058,KZN-17,0,3
KZN-058,KZN-18,1,2
KZN-058,KZN-19,0,3
KZN-058,KZN-20,0,3
KZN-058,KZN-21,0,3
KZN-058,KZN-22,0,3
KZN-058,KZN-23,0,3
KZN-058,KZN-24,0,3
KZN-058,KZN-25,1,2
KZN-058,KZN-26,0,3
KZN-058,KZN-27,0,3
KZN-058,KZN-28,1,2
KZN-058,KZN-29,0,3
KZN-058,KZN-30,0,3
KZN-058,KZN-31,0,3
KZN-058,KZN-32,0,3
KZN-058,KZN-35,1,2
KZN-058,KZN-34,0,3
KZN-058,KZN-33,0,3
KZN-058,KZN-36,0,3
KZN-058,KZN-37,0,3
KZN-058,KZN-38,1,2
KZN-058,KZN-39,0,3
KZN-058,KZN-40,0,3
KZN-058,KZN-41,0,3
KZN-058,KZN-42,0,3
KZN-058,KZN-43,0,3
KZN-058,KZN-44,0,3
KZN-058,KZN-45,1,2
KZN-058,KZN-46,0,3
KZN-058,KZN-47,0,3
KZN-058,KZN-48,1,2
KZN-058,KZN-49,0,3
KZN-058,KZN-50,1,2
KZN-058,KZN-51,1,2
KZN-058,KZN-52,1,2
KZN-058,KZN-53,1,2
KZN-058,KZN-54,1,2
KZN-058,KZN-55,1,2
KZN-058,KZN-56,1,2
KZN-058,KZN-57,1,2
KZN-058,KZN-58,2,1
KZN-058,KZN-59,1,2
KZN-058,KZN-60,0,3
KZN-058,KZN-61,0,3
KZN-058,KZN-62,0,3
KZN-058,KZN-63,0,3
KZN-058,KZN-64,0,3
KZN-058,KZN-65,1,2
KZN-058,KZN-66,0,3
KZN-058,KZN-67,0,3
KZN-058,KZN-68,1,2
KZN-058,KZN-69,0,3
KZN-058,KZN-70,0,3
KZN-058,KZN-D1,0,3
KZN-058,KZN-D2,0,3
KZN-058,KZN-D3,0,3
KZN-058,KZN-D4,0,3
KZN-058,KZN-071,1,2
KZN-058,KZN-072,1,2
KZN-058,KZN-073,1,2
KZN-058,KZN-074,1,2
KZN-058,KZN-075,1,2
KZN-058,KZN-076,1,2
KZN-058,KZN-077,1,2
KZN-058,KZN-078,2,1
KZN-058,KZN-079,1,2
KZN-058,KZN-080,1,2
KZN-058,KZN-081,1,2
KZN-058,KZN-082,1,2
KZN-058,KZN-083,1,2
KZN-058,KZN-084,1,2
KZN-058,JUN-05,0,3
KZN-058,KA-05,0,3
KZN-058,KA-08,0,3
KZN-058,MAN-05,0,3
KZN-058,MAN-08,0,3
KZN-060,KZN-4,0,3
KZN-060,KZN-5,0,3
KZN-060,KZN-6,1,2
KZN-060,KZN-7,0,3
KZN-060,KZN-8,0,3
KZN-060,KZN-9,0,3
KZN-060,KZN-10,1,2
KZN-060,KZN-11,0,3
KZN-060,KZN-12,0,3
KZN-060,KZN-13,0,3
KZN-060,KZN-14,0,3
KZN-060,KZN-15,0,3
KZN-060,KZN-16,1,2
KZN-060,KZN-17,0,3
KZN-060,KZN-18,0,3
KZN-060,KZN-19,0,3
KZN-060,KZN-20,1,2
KZN-060,KZN-21,0,3
KZN-060,KZN-22,0,3
KZN-060,KZN-23,0,3
KZN-060,KZN-24,0,3
KZN-060,KZN-25,0,3
KZN-060,KZN-26,1,2
KZN-060,KZN-27,0,3
KZN-060,KZN-28,0,3
KZN-060,KZN-29,0,3
KZN-060,KZN-30,1,2
KZN-060,KZN-31,0,3
KZN-060,KZN-32,0,3
KZN-060,KZN-35,0,3
KZN-060,KZN-34,0,3
KZN-060,KZN-33,0,3
KZN-060,KZN-36,1,2
KZN-060,KZN-37,0,3
KZN-060,KZN-38,0,3
KZN-060,KZN-39,0,3
KZN-060,KZN-40,1,2
KZN-060,KZN-41,0,3
KZN-060,KZN-42,0,3
KZN-060,KZN-43,0,3
KZN-060,KZN-44,0,3
KZN-060,KZN-45,0,3
KZN-060,KZN-46,1,2
KZN-060,KZN-47,0,3
KZN-060,KZN-48,0,3
KZN-060,KZN-49,0,3
KZN-060,KZN-50,1,2
KZN-060,KZN-51,0,3
KZN-060,KZN-52,0,3
KZN-060,KZN-53,0,3
KZN-060,KZN-54,0,3
KZN-060,KZN-55,0,3
KZN-060,KZN-56,1,2
KZN-060,KZN-57,0,3
KZN-060,KZN-58,0,3
KZN-060,KZN-59,0,3
KZN-060,KZN-60,2,1
KZN-060,KZN-61,1,2
KZN-060,KZN-62,1,2
KZN-060,KZN-63,1,2
KZN-060,KZN-64,1,2
KZN-060,KZN-65,1,2
KZN-060,KZN-66,1,2
KZN-060,KZN-67,1,2
KZN-060,KZN-68,1,2
KZN-060,KZN-69,1,2
KZN-060,KZN-70,1,2
KZN-060,KZN-D1,0,3
KZN-060,KZN-D2,0,3
KZN-060,KZN-D3,0,3
KZN-060,KZN-D4,0,3
KZN-060,KZN-071,1,2
KZN-060,KZN-072,1,2
KZN-060,KZN-073,1,2
KZN-060,KZN-074,1,2
KZN-060,KZN-075,1,2
KZN-060,KZN-076,1,2
KZN-060,KZN-077,1,2
KZN-060,KZN-078,1,2
KZN-060,KZN-079,1,2
KZN-060,KZN-080,2,1
KZN-060,KZN-081,1,2
KZN-060,KZN-082,1,2
KZN-060,KZN-083,1,2
KZN-060,KZN-084,1,2
KZN-060,KA-06,0,3
KZN-060,MAN-06,0,3
KZN-061,KZN-4,0,3
KZN-061,KZN-5,0,3
KZN-061,KZN-6,1,2
KZN-061,KZN-7,0,3
KZN-061,KZN-8,0,3
KZN-061,KZN-9,0,3
KZN-061,KZN-10,0,3
KZN-061,KZN-11,1,2
KZN-061,KZN-12,0,3
KZN-061,KZN-13,0,3
KZN-061,KZN-14,0,3
KZN-061,KZN-15,0,3
KZN-061,KZN-16,1,2
KZN-061,KZN-17,0,3
KZN-061,KZN-18,0,3
KZN-061,KZN-19,0,3
KZN-061,KZN-20,0,3
KZN-061,KZN-21,1,2
KZN-061,KZN-22,0,3
KZN-061,KZN-23,0,3
KZN-061,KZN-24,0,3
KZN-061,KZN-25,0,3
KZN-061,KZN-26,1,2
KZN-061,KZN-27,0,3
KZN-061,KZN-28,0,3
KZN-061,KZN-29,0,3
KZN-061,KZN-30,0,3
KZN-061,KZN-31,1,2
KZN-061,KZN-32,0,3
KZN-061,KZN-35,0,3
KZN-061,KZN-34,0,3
KZN-061,KZN-33,0,3
KZN-061,KZN-36,1,2
KZN-061,KZN-37,0,3
KZN-061,KZN-38,0,3
KZN-061,KZN-39,0,3
KZN-061,KZN-40,0,3
KZN-061,KZN-41,1,2
KZN-061,KZN-42,0,3
KZN-061,KZN-43,0,3
KZN-061,KZN-44,0,3
KZN-061,KZN-45,0,3
KZN-061,KZN-46,1,2
KZN-061,KZN-47,0,3
KZN-061,KZN-48,0,3
KZN-061,KZN-49,0,3
KZN-061,KZN-50,0,3
KZN-061,KZN-51,1,2
KZN-061,KZN-52,0,3
KZN-061,KZN-53,0,3
KZN-061,KZN-54,0,3
KZN-061,KZN-55,0,3
KZN-061,KZN-56,1,2
KZN-061,KZN-57,0,3
KZN-061,KZN-58,0,3
KZN-061,KZN-59,0,3
KZN-061,KZN-60,1,2
KZN-061,KZN-61,2,1
KZN-061,KZN-62,1,2
KZN-061,KZN-63,1,2
KZN-061,KZN-64,1,2
KZN-061,KZN-65,1,2
KZN-061,KZN-66,1,2
KZN-061,KZN-67,1,2
KZN-061,KZN-68,1,2
KZN-061,KZN-69,1,2
KZN-061,KZN-70,0,3
KZN-061,KZN-D1,1,2
KZN-061,KZN-D2,0,3
KZN-061,KZN-D3,0,3
KZN-061,KZN-D4,0,3
KZN-061,KZN-071,2,1
KZN-061,KZN-072,1,2
KZN-061,KZN-073,1,2
KZN-061,KZN-074,1,2
KZN-061,KZN-075,1,2
KZN-061,KZN-076,1,2
KZN-061,KZN-077,1,2
KZN-061,KZN-078,1,2
KZN-061,KZN-079,1,2
KZN-061,KZN-080,1,2
KZN-061,KZN-081,2,1
KZN-061,KZN-082,1,2
KZN-061,KZN-083,1,2
KZN-061,KZN-084,1,2
KZN-061,TZN-1,0,3
KZN-061,CAN-01,0,3
KZN-061,JUN-01,0,3
KZN-061,KA-01,0,3
KZN-061,KA-06,0,3
KZN-061,MAN-01,0,3
KZN-061,MAN-06,0,3
KZN-065,KZN-4,0,3
KZN-065,KZN-5,1,2
KZN-065,KZN-6,1,2
KZN-065,KZN-7,0,3
KZN-065,KZN-8,0,3
KZN-065,KZN-9,0,3
KZN-065,KZN-10,0,3
KZN-065,KZN-11,0,3
KZN-065,KZN-12,0,3
KZN-065,KZN-13,0,3
KZN-065,KZN-14,0,3
KZN-065,KZN-15,1,2
KZN-065,KZN-16,1,2
KZN-065,KZN-17,0,3
KZN-065,KZN-18,0,3
KZN-065,KZN-19,0,3
KZN-065,KZN-20,0,3
KZN-065,KZN-21,0,3
KZN-065,KZN-22,0,3
KZN-065,KZN-23,0,3
KZN-065,KZN-24,0,3
KZN-065,KZN-25,1,2
KZN-065,KZN-26,1,2
KZN-065,KZN-27,0,3
KZN-065,KZN-28,0,3
KZN-065,KZN-29,0,3
KZN-065,KZN-30,0,3
KZN-065,KZN-31,0,3
KZN-065,KZN-32,0,3
KZN-065,KZN-35,1,2
KZN-065,KZN-34,0,3
KZN-065,KZN-33,0,3
KZN-065,KZN-36,1,2
KZN-065,KZN-37,0,3
